prototypy	prototyp	subst:pl:acc:m3	pospolita
prototypu	prototyp	subst:sg:gen:m3	pospolita
prototypów	prototyp	subst:pl:gen:m3	pospolita
prototypy	prototyp	subst:pl:nom:m3	pospolita
prototypy	prototyp	subst:pl:voc:m3	pospolita
został	zostać	praet:sg:m1.m2.m3:perf	pospolita
opatentowany	opatentować	ppas:sg:nom.voc:m1.m2.m3:perf:aff	pospolita
opatentowany	opatentować	ppas:sg:acc:m3:perf:aff	pospolita
w	w	prep:acc:nwok	pospolita
we	w	prep:loc:wok	pospolita
w	w	prep:loc:nwok	pospolita
we	w	prep:acc:wok	pospolita
roku	rok	subst:sg:voc:m3	pospolita
roku	rok	subst:sg:loc:m3	pospolita
roku	rok	subst:sg:gen:m3	pospolita
roku	rok	subst:sg:gen:m3	pospolita
roku	rok	subst:sg:loc:m3	pospolita
roku	rok	subst:sg:voc:m3	pospolita
jako	jaka	subst:sg:voc:f	pospolita
jako	jako	prep:nom	pospolita
jako	jako	adv	pospolita
jako	jako	conj	pospolita
otworzyli	otworzyć	praet:pl:m1.p1:perf	pospolita
niewielką	niewielki	adj:sg:acc:f:pos	pospolita
niewielką	niewielki	adj:sg:inst:f:pos	pospolita
która	który	adj:sg:nom.voc:f:pos	pospolita
miała	mieć	praet:sg:f:imperf	pospolita
miała	mieć	praet:sg:f:imperf	pospolita
produkują	produkować	fin:pl:ter:imperf	pospolita
produkujcie	produkować	impt:pl:sec:imperf	pospolita
produkujesz	produkować	fin:sg:sec:imperf	pospolita
produkujecie	produkować	fin:pl:sec:imperf	pospolita
produkując	produkować	pcon:imperf	pospolita
produkuje	produkować	fin:sg:ter:imperf	pospolita
produkujemy	produkować	fin:pl:pri:imperf	pospolita
produkujmy	produkować	impt:pl:pri:imperf	pospolita
produkuj	produkować	impt:sg:sec:imperf	pospolita
produkować	produkować	inf:imperf	pospolita
produkuję	produkować	fin:sg:pri:imperf	pospolita
produkowali	produkować	praet:pl:m1.p1:imperf	pospolita
produkowano	produkować	imps:imperf	pospolita
produkował	produkować	praet:sg:m1.m2.m3:imperf	pospolita
produkowały	produkować	praet:pl:m2.m3.f.n1.n2.p2.p3:imperf	pospolita
produkowało	produkować	praet:sg:n1.n2:imperf	pospolita
produkowała	produkować	praet:sg:f:imperf	pospolita
nieprodukujących	produkować	pact:pl:acc:m1.p1:imperf:neg	pospolita
produkującemu	produkować	pact:sg:dat:m1.m2.m3.n1.n2:imperf:aff	pospolita
produkujący	produkować	pact:sg:nom.voc:m1.m2.m3:imperf:aff	pospolita
produkującymi	produkować	pact:pl:inst:m1.m2.m3.f.n1.n2.p1.p2.p3:imperf:aff	pospolita
nieprodukującym	produkować	pact:sg:inst.loc:m1.m2.m3.n1.n2:imperf:neg	pospolita
produkujących	produkować	pact:pl:gen.loc:m1.m2.m3.f.n1.n2.p1.p2.p3:imperf:affpospolita
nieprodukującej	produkować	pact:sg:gen.dat.loc:f:imperf:neg	pospolita
nieprodukującą	produkować	pact:sg:acc.inst:f:imperf:neg	pospolita
produkujący	produkować	pact:pl:nom.voc:m1.p1:imperf:aff	pospolita
produkujące	produkować	pact:sg:nom.acc.voc:n1.n2:imperf:aff	pospolita
produkujący	produkować	pact:sg:acc:m3:imperf:aff	pospolita
nieprodukujące	produkować	pact:sg:nom.acc.voc:n1.n2:imperf:neg	pospolita
produkującą	produkować	pact:sg:acc.inst:f:imperf:aff	pospolita
produkującego	produkować	pact:sg:acc:m1.m2:imperf:aff	pospolita
produkującym	produkować	pact:sg:inst.loc:m1.m2.m3.n1.n2:imperf:aff	pospolita
produkującym	produkować	pact:pl:dat:m1.m2.m3.f.n1.n2.p1.p2.p3:imperf:aff	pospolita
produkującego	produkować	pact:sg:gen:m1.m2.m3.n1.n2:imperf:aff	pospolita
nieprodukujących	produkować	pact:pl:gen.loc:m1.m2.m3.f.n1.n2.p1.p2.p3:imperf:neg	pospolita
nieprodukującymi	produkować	pact:pl:inst:m1.m2.m3.f.n1.n2.p1.p2.p3:imperf:neg	pospolita
produkujących	produkować	pact:pl:acc:m1.p1:imperf:aff	pospolita
produkujące	produkować	pact:pl:nom.acc.voc:m2.m3.f.n1.n2.p2.p3:imperf:aff	pospolita
nieprodukującego	produkować	pact:sg:gen:m1.m2.m3.n1.n2:imperf:neg	pospolita
nieprodukujący	produkować	pact:sg:acc:m3:imperf:neg	pospolita
nieprodukujący	produkować	pact:pl:nom.voc:m1.p1:imperf:neg	pospolita
nieprodukującemu	produkować	pact:sg:dat:m1.m2.m3.n1.n2:imperf:neg	pospolita
produkującej	produkować	pact:sg:gen.dat.loc:f:imperf:aff	pospolita
nieprodukujący	produkować	pact:sg:nom.voc:m1.m2.m3:imperf:neg	pospolita
nieprodukujące	produkować	pact:pl:nom.acc.voc:m2.m3.f.n1.n2.p2.p3:imperf:neg	pospolita
nieprodukująca	produkować	pact:sg:nom.voc:f:imperf:neg	pospolita
produkująca	produkować	pact:sg:nom.voc:f:imperf:aff	pospolita
nieprodukującego	produkować	pact:sg:acc:m1.m2:imperf:neg	pospolita
nieprodukującym	produkować	pact:pl:dat:m1.m2.m3.f.n1.n2.p1.p2.p3:imperf:neg	pospolita
produkowanym	produkować	ppas:sg:inst.loc:m1.m2.m3.n1.n2:imperf:aff	pospolita
nieprodukowane	produkować	ppas:pl:nom.acc.voc:m2.m3.f.n1.n2.p2.p3:imperf:neg	pospolita
produkowanego	produkować	ppas:sg:acc:m1.m2:imperf:aff	pospolita
nieprodukowany	produkować	ppas:sg:nom.voc:m1.m2.m3:imperf:neg	pospolita
nieprodukowanego	produkować	ppas:sg:gen:m1.m2.m3.n1.n2:imperf:neg	pospolita
nieprodukowanych	produkować	ppas:pl:gen.loc:m1.m2.m3.f.n1.n2.p1.p2.p3:imperf:neg	pospolita
produkowaną	produkować	ppas:sg:acc.inst:f:imperf:aff	pospolita
nieprodukowanemu	produkować	ppas:sg:dat:m1.m2.m3.n1.n2:imperf:neg	pospolita
nieprodukowany	produkować	ppas:sg:acc:m3:imperf:neg	pospolita
produkowanym	produkować	ppas:pl:dat:m1.m2.m3.f.n1.n2.p1.p2.p3:imperf:aff	pospolita
nieprodukowaną	produkować	ppas:sg:acc.inst:f:imperf:neg	pospolita
nieprodukowana	produkować	ppas:sg:nom.voc:f:imperf:neg	pospolita
produkowany	produkować	ppas:sg:nom.voc:m1.m2.m3:imperf:aff	pospolita
nieprodukowanym	produkować	ppas:pl:dat:m1.m2.m3.f.n1.n2.p1.p2.p3:imperf:neg	pospolita
produkowanej	produkować	ppas:sg:gen.dat.loc:f:imperf:aff	pospolita
produkowana	produkować	ppas:sg:nom.voc:f:imperf:aff	pospolita
produkowany	produkować	ppas:sg:acc:m3:imperf:aff	pospolita
nieprodukowanych	produkować	ppas:pl:acc:m1.p1:imperf:neg	pospolita
produkowanemu	produkować	ppas:sg:dat:m1.m2.m3.n1.n2:imperf:aff	pospolita
produkowani	produkować	ppas:pl:nom.voc:m1.p1:imperf:aff	pospolita
nieprodukowani	produkować	ppas:pl:nom.voc:m1.p1:imperf:neg	pospolita
produkowanych	produkować	ppas:pl:gen.loc:m1.m2.m3.f.n1.n2.p1.p2.p3:imperf:affpospolita
nieprodukowanej	produkować	ppas:sg:gen.dat.loc:f:imperf:neg	pospolita
nieprodukowanym	produkować	ppas:sg:inst.loc:m1.m2.m3.n1.n2:imperf:neg	pospolita
produkowane	produkować	ppas:sg:nom.acc.voc:n1.n2:imperf:aff	pospolita
produkowanymi	produkować	ppas:pl:inst:m1.m2.m3.f.n1.n2.p1.p2.p3:imperf:aff	pospolita
nieprodukowanymi	produkować	ppas:pl:inst:m1.m2.m3.f.n1.n2.p1.p2.p3:imperf:neg	pospolita
produkowanych	produkować	ppas:pl:acc:m1.p1:imperf:aff	pospolita
produkowane	produkować	ppas:pl:nom.acc.voc:m2.m3.f.n1.n2.p2.p3:imperf:aff	pospolita
nieprodukowane	produkować	ppas:sg:nom.acc.voc:n1.n2:imperf:neg	pospolita
produkowanego	produkować	ppas:sg:gen:m1.m2.m3.n1.n2:imperf:aff	pospolita
nieprodukowanego	produkować	ppas:sg:acc:m1.m2:imperf:neg	pospolita
nieprodukowaniu	produkować	ger:sg:dat.loc:n2:imperf:neg	pospolita
nieprodukowania	produkować	ger:sg:gen:n2:imperf:neg	pospolita
nieprodukowaniem	produkować	ger:sg:inst:n2:imperf:neg	pospolita
produkowaniem	produkować	ger:sg:inst:n2:imperf:aff	pospolita
nieprodukowanie	produkować	ger:sg:nom.acc:n2:imperf:neg	pospolita
produkowanie	produkować	ger:sg:nom.acc:n2:imperf:aff	pospolita
produkowaniu	produkować	ger:sg:dat.loc:n2:imperf:aff	pospolita
produkowania	produkować	ger:sg:gen:n2:imperf:aff	pospolita
prowadzenia	prowadzenie	subst:sg:gen:n2	pospolita
prowadzenia	prowadzenie	subst:pl:nom:n2	pospolita
prowadzenie	prowadzenie	subst:sg:voc:n2	pospolita
prowadzenia	prowadzenie	subst:pl:acc:n2	pospolita
prowadzenia	prowadzenie	subst:pl:voc:n2	pospolita
prowadzeniach	prowadzenie	subst:pl:loc:n2	pospolita
prowadzenie	prowadzenie	subst:sg:nom:n2	pospolita
prowadzenie	prowadzenie	subst:sg:acc:n2	pospolita
prowadzeniami	prowadzenie	subst:pl:inst:n2	pospolita
prowadzeniom	prowadzenie	subst:pl:dat:n2	pospolita
prowadzeniem	prowadzenie	subst:sg:inst:n2	pospolita
prowadzeń	prowadzenie	subst:pl:gen:n2	pospolita
prowadzeniu	prowadzenie	subst:sg:loc:n2	pospolita
prowadzeniu	prowadzenie	subst:sg:dat:n2	pospolita
prowadzenie	prowadzić	ger:sg:nom.acc:n2:imperf:aff	pospolita
dwóch	dwa	num:pl:gen.loc:m1.m2.m3.n2.f:congr	pospolita
dwóch	dwa	num:pl:acc:m1:rec	pospolita
dwóch	dwa	num:pl:nom.voc:m1:rec	pospolita
interesów	interes	subst:pl:gen:m3	pospolita
przekroczyło	przekroczyć	praet:sg:n1.n2:perf	pospolita
jednak	jednak	conj	pospolita
jednak	jednak	qub	pospolita
ich	on	ppron3:pl:gen:_:ter:_:npraep	pospolita
ich	on	ppron3:pl:acc:m1.p1:ter:_:npraep	pospolita
możliwością	możliwość	subst:sg:inst:f	pospolita
możliwością	możliwość	subst:sg:inst:f	pospolita
ich	on	ppron3:pl:gen:_:ter:_:npraep	pospolita
ich	on	ppron3:pl:acc:m1.p1:ter:_:npraep	pospolita
nabył	nabyć	praet:sg:m1.m2.m3:perf	pospolita
więc	więc	conj	pospolita
Jacobach	Jacob	subst:pl:loc:m1	
Jacoby	Jacob	depr:pl:voc:m2	
Jacoba	Jacob	subst:sg:acc:m1	
Jacobem	Jacob	subst:sg:inst:m1	
Jacobie	Jacob	subst:sg:voc:m1	
Jacobowi	Jacob	subst:sg:dat:m1	
Jacobów	Jacob	subst:pl:gen:m1	
Jacoba	Jacob	subst:sg:gen:m1	
Jacob	Jacob	subst:sg:nom:m1	
Jacobie	Jacob	subst:sg:loc:m1	
Jacoby	Jacob	depr:pl:nom:m2	
Jacobami	Jacob	subst:pl:inst:m1	
Jacobów	Jacob	subst:pl:acc:m1	
Jacobom	Jacob	subst:pl:dat:m1	
Jacobowie	Jacob	subst:pl:voc:m1	
Jacobowie	Jacob	subst:pl:nom:m1	
HB	HB	subst:pl:acc:m3	pospolita
HB	HB	subst:sg:nom:m3	pospolita
HB	HB	subst:sg:loc:m3	pospolita
HB	HB	subst:sg:gen:m3	pospolita
HB	HB	subst:pl:loc:m3	pospolita
HB	HB	subst:pl:voc:m3	pospolita
HB	HB	subst:sg:dat:m3	pospolita
HB	HB	subst:sg:voc:m3	pospolita
HB	HB	subst:sg:inst:m3	pospolita
HB	HB	subst:pl:dat:m3	pospolita
HB	HB	subst:sg:acc:m3	pospolita
HB	HB	subst:pl:inst:m3	pospolita
HB	HB	subst:pl:gen:m3	pospolita
HB	HB	subst:pl:nom:m3	pospolita
HP	HP	subst:pl:nom:n2	organizacja
HP	HP	subst:pl:loc:m3	organizacja
HP	HP	subst:sg:acc:m3	organizacja
HP	HP	subst:pl:voc:m3	organizacja
HP	HP	subst:sg:gen:n2	organizacja
HP	HP	subst:pl:acc:n2	organizacja
HP	HP	subst:pl:dat:m3	organizacja
HP	HP	subst:pl:inst:m3	organizacja
HP	HP	subst:pl:nom:m3	organizacja
HP	HP	subst:sg:dat:m3	organizacja
HP	HP	subst:sg:inst:m3	organizacja
HP	HP	subst:sg:nom:m3	organizacja
HP	HP	subst:pl:inst:n2	organizacja
HP	HP	subst:sg:acc:n2	organizacja
HP	HP	subst:sg:nom:n2	organizacja
HP	HP	subst:sg:voc:n2	organizacja
HP	HP	subst:sg:loc:m3	organizacja
HP	HP	subst:pl:gen:m3	organizacja
HP	HP	subst:sg:gen:m3	organizacja
HP	HP	subst:sg:loc:n2	organizacja
HP	HP	subst:sg:voc:m3	organizacja
HP	HP	subst:pl:acc:m3	organizacja
HP	HP	subst:sg:inst:n2	organizacja
HP	HP	subst:sg:dat:n2	organizacja
HP	HP	subst:pl:dat:n2	organizacja
HP	HP	subst:pl:voc:n2	organizacja
HP	HP	subst:pl:gen:n2	organizacja
HP	HP	subst:pl:loc:n2	organizacja
a-z	a-z	adj:pl:inst:m1.m2.m3.f.n1.n2.p1.p2.p3:pos	pospolita
a-z	a-z	adj:pl:dat:m1.m2.m3.f.n1.n2.p1.p2.p3:pos	pospolita
a-z	a-z	adj:pl:acc:m1.p1:pos	pospolita
a-z	a-z	adj:sg:acc:m1.m2:pos	pospolita
a-z	a-z	adj:sg:acc:n1.n2:pos	pospolita
a-z	a-z	adj:sg:gen:f:pos	pospolita
a-z	a-z	adj:sg:nom.voc:f:pos	pospolita
a-z	a-z	adj:pl:gen:m1.m2.m3.f.n1.n2.p1.p2.p3:pos	pospolita
a-z	a-z	adj:pl:loc:m1.m2.m3.f.n1.n2.p1.p2.p3:pos	pospolita
a-z	a-z	adj:pl:acc:m2.m3.f.n1.n2.p2.p3:pos	pospolita
a-z	a-z	adj:sg:acc:f:pos	pospolita
a-z	a-z	adj:pl:nom.voc:m1.p1:pos	pospolita
a-z	a-z	adj:pl:nom.voc:m2.m3.f.n1.n2.p2.p3:pos	pospolita
a-z	a-z	adj:sg:dat:f:pos	pospolita
a-z	a-z	adj:sg:acc:m3:pos	pospolita
a-z	a-z	adj:sg:gen:m1.m2.m3.n1.n2:pos	pospolita
a-z	a-z	adj:sg:dat:m1.m2.m3.n1.n2:pos	pospolita
a-z	a-z	adj:sg:nom.voc:n1.n2:pos	pospolita
a-z	a-z	adj:sg:inst:f:pos	pospolita
a-z	a-z	adj:sg:inst:m1.m2.m3.n1.n2:pos	pospolita
a-z	a-z	adj:sg:nom.voc:m1.m2.m3:pos	pospolita
a-z	a-z	adj:sg:loc:m1.m2.m3.n1.n2:pos	pospolita
a-z	a-z	adj:sg:loc:f:pos	pospolita
z	z	prep:gen:nwok	pospolita
ze	z	prep:gen:wok	pospolita
z	z	prep:inst:nwok	pospolita
ze	z	prep:inst:wok	pospolita
ze	z	prep:acc:wok	pospolita
z	z	prep:acc:nwok	pospolita
sprzedawcy	sprzedawca	subst:sg:loc:m1	pospolita
sprzedawcę	sprzedawca	subst:sg:acc:m1	pospolita
sprzedawce	sprzedawca	depr:pl:voc:m2	pospolita
sprzedawce	sprzedawca	depr:pl:nom:m2	pospolita
sprzedawcą	sprzedawca	subst:sg:inst:m1	pospolita
sprzedawcami	sprzedawca	subst:pl:inst:m1	pospolita
sprzedawcach	sprzedawca	subst:pl:loc:m1	pospolita
sprzedawca	sprzedawca	subst:sg:nom:m1	pospolita
sprzedawcy	sprzedawca	subst:sg:gen:m1	pospolita
sprzedawcom	sprzedawca	subst:pl:dat:m1	pospolita
sprzedawco	sprzedawca	subst:sg:voc:m1	pospolita
sprzedawcy	sprzedawca	subst:sg:dat:m1	pospolita
sprzedawców	sprzedawca	subst:pl:acc:m1	pospolita
sprzedawców	sprzedawca	subst:pl:gen:m1	pospolita
sprzedawcy	sprzedawca	subst:pl:nom:m1	pospolita
sprzedawcy	sprzedawca	subst:pl:voc:m1	pospolita
szkłom	szkła	subst:pl:dat:p3	pospolita
szkłami	szkła	subst:pl:inst:p3	pospolita
szkłach	szkła	subst:pl:loc:p3	pospolita
szkła	szkła	subst:pl:voc:p3	pospolita
szkła	szkła	subst:pl:nom:p3	pospolita
szkła	szkła	subst:pl:acc:p3	pospolita
szkieł	szkła	subst:pl:gen:p3	pospolita
szkła	szkło	subst:pl:voc:n2	pospolita
szkła	szkło	subst:pl:nom:n2	pospolita
szkła	szkło	subst:pl:acc:n2	pospolita
szkła	szkło	subst:sg:gen:n2	pospolita
AL-i	AL	subst:pl:gen:m3	własna
AMERBANK-i	AMERBANK	subst:pl:voc:m3	organizacja
AMERBANK-i	AMERBANK	subst:pl:nom:m3	organizacja
AMERBANK-i	AMERBANK	subst:pl:acc:m3	organizacja
BASIC-i	BASIC	subst:pl:nom:m3	pospolita
BASIC-i	BASIC	subst:pl:acc:m3	pospolita
BASIC-i	BASIC	subst:pl:voc:m3	pospolita
BIG-i	BIG	subst:pl:acc:m3	pospolita
BIG-i	BIG	subst:pl:voc:m3	pospolita
BIG-i	BIG	subst:pl:nom:m3	pospolita
branle’i	branle	subst:pl:gen:m2	pospolita
chippendale’i	chippendale	subst:pl:gen:m2	pospolita
ChRL-i	ChRL	subst:pl:gen:m3	geograficzna
CMYK-i	CMYK	subst:pl:voc:m2	pospolita
CMYK-i	CMYK	subst:pl:nom:m2	pospolita
CMYK-i	CMYK	subst:pl:acc:m2	pospolita
COBOL-i	COBOL	subst:pl:gen:m3	pospolita
DHL-i	DHL	subst:pl:gen:m3	własna
DJ-i	DJ	subst:pl:gen:m1	pospolita
DJ-i	DJ	subst:pl:acc:m1	pospolita
EUROPOL-i	EUROPOL	subst:pl:gen:m3	własna
FALCK-i	FALCK	subst:pl:nom:m3	
FALCK-i	FALCK	subst:pl:voc:m3	
FALCK-i	FALCK	subst:pl:acc:m3	
GL-i	GL	subst:pl:gen:m3	własna
Google’i	Google	subst:pl:gen:m3	własna
Hawai'i	Hawai'i	subst:sg:acc:f	geograficzna
Hawai'i	Hawai'i	subst:pl:inst:f	geograficzna
Hawai'i	Hawai'i	subst:sg:dat:f	geograficzna
Hawai'i	Hawai'i	subst:pl:gen:f	geograficzna
Hawai'i	Hawai'i	subst:pl:voc:f	geograficzna
Hawai'i	Hawai'i	subst:pl:loc:f	geograficzna
Hawai'i	Hawai'i	subst:pl:nom:f	geograficzna
Hawai'i	Hawai'i	subst:pl:dat:f	geograficzna
Hawai'i	Hawai'i	subst:pl:acc:f	geograficzna
Hawai'i	Hawai'i	subst:sg:voc:f	geograficzna
Hawai'i	Hawai'i	subst:sg:inst:f	geograficzna
Hawai'i	Hawai'i	subst:sg:gen:f	geograficzna
Hawai'i	Hawai'i	subst:sg:nom:f	geograficzna
Hawai'i	Hawai'i	subst:sg:loc:f	geograficzna
HDL-i	HDL	subst:pl:gen:m3	własna
HTML-i	HTML	subst:pl:gen:m3	pospolita
i	i	qub	pospolita
i	i	interj	pospolita
i	i	conj	pospolita
IBL-i	IBL	subst:pl:gen:m3	własna
IKE-i	IKEA	subst:sg:loc:f	własna
IKE-i	IKEA	subst:sg:gen:f	własna
IKE-i	IKEA	subst:sg:dat:f	własna
IKE-i	IKEA	subst:pl:gen:f	własna
joule’i	joule	subst:pl:gen:m3	pospolita
KAI-i	KAI	subst:pl:gen:m3	własna
KAL-i	KAL	subst:pl:gen:m3	organizacja
KUL-i	KUL	subst:pl:gen:m3	własna
LDL-i	LDL	subst:pl:gen:m3	własna
LOK-i	LOK	subst:pl:voc:m3	własna
LOK-i	LOK	subst:pl:nom:m3	własna
LOK-i	LOK	subst:pl:acc:m3	własna
MAL-i	MAL	subst:pl:gen:m3	własna
MKOl-i	MKOl	subst:pl:gen:m3	własna
MOK-i	MOK	subst:pl:acc:m3	własna
MOK-i	MOK	subst:pl:voc:m3	własna
MOK-i	MOK	subst:pl:nom:m3	własna
MPiK-i	MPiK	subst:pl:voc:m3	własna
MPiK-i	MPiK	subst:pl:acc:m3	własna
MPiK-i	MPiK	subst:pl:nom:m3	własna
NASK-i	NASK	subst:pl:voc:m3	własna
NASK-i	NASK	subst:pl:nom:m3	własna
NASK-i	NASK	subst:pl:acc:m3	własna
NEC-i	NEC	subst:pl:acc:m3	organizacja
NEC-i	NEC	subst:pl:nom:m3	organizacja
NEC-i	NEC	subst:pl:voc:m3	organizacja
NHL-i	NHL	subst:pl:gen:m3	pospolita
NIK-i	NIK	subst:pl:acc:m3	pospolita
NIK-i	NIK	subst:pl:voc:m3	pospolita
NIK-i	NIK	subst:pl:nom:m3	pospolita
NKOl-i	NKOl	subst:pl:gen:m3	własna
OAPEC-i	OAPEC	subst:pl:voc:m3	własna
OAPEC-i	OAPEC	subst:pl:acc:m3	własna
OAPEC-i	OAPEC	subst:pl:nom:m3	własna
OPEC-i	OPEC	subst:pl:acc:m3	własna
OPEC-i	OPEC	subst:pl:voc:m3	własna
OPEC-i	OPEC	subst:pl:nom:m3	własna
PAI-i	PAI	subst:pl:gen:m3	własna
PAL-i	PAL	subst:pl:gen:m3	pospolita
PESEL-i	PESEL	subst:pl:gen:m3	pospolita
PKOl-i	PKOl	subst:pl:gen:m3	własna
PLL-i	PLL	subst:pl:gen:m3	własna
PRL-i	PRL	subst:pl:gen:m3	geograficzna
PRUDENTIAL-i	PRUDENTIAL	subst:pl:gen:m3	
PSL-i	PSL	subst:pl:gen:m3	pospolita
RAI-i	RAI	subst:pl:gen:m3	własna
scrabble’i	scrabble	subst:pl:gen:m2	pospolita
SDKPiL-i	SDKPiL	subst:pl:gen:m3	własna
SGML-i	SGML	subst:pl:gen:m3	pospolita
siècle’i	siècle	subst:pl:gen:m3	pospolita
SKOK-i	SKOK	subst:pl:nom:m3	własna
SKOK-i	SKOK	subst:pl:acc:m3	własna
SKOK-i	SKOK	subst:pl:voc:m3	własna
SOK-i	SOK	subst:pl:nom:m3	własna
SOK-i	SOK	subst:pl:voc:m3	własna
SOK-i	SOK	subst:pl:acc:m3	własna
URL-i	URL	subst:pl:gen:m3	pospolita
UŚl-i	UŚl	subst:pl:gen:m3	własna
WIG-i	WIG	subst:pl:nom:m3	pospolita
WIG-i	WIG	subst:pl:acc:m3	pospolita
WIG-i	WIG	subst:pl:voc:m3	pospolita
XML-i	XML	subst:pl:gen:m3	pospolita
ZSL-i	ZSL	subst:pl:gen:m3	własna
której	który	adj:sg:gen:f:pos	pospolita
który	który	adj:sg:acc:m3:pos	pospolita
którzy	który	adj:pl:nom.voc:m1.p1:pos	pospolita
który	który	adj:sg:nom.voc:m1.m2.m3:pos	pospolita
której	który	adj:sg:dat:f:pos	pospolita
którego	który	adj:sg:gen:m1.m2.m3.n1.n2:pos	pospolita
której	który	adj:sg:loc:f:pos	pospolita
któro	który	adja	pospolita
któremu	który	adj:sg:dat:m1.m2.m3.n1.n2:pos	pospolita
któren	który	adj:sg:nom:m1.m2.m3:pos	pospolita
któren	który	adj:sg:acc:m3:pos	pospolita
których	który	adj:pl:gen:m1.m2.m3.f.n1.n2.p1.p2.p3:pos	pospolita
którymi	który	adj:pl:inst:m1.m2.m3.f.n1.n2.p1.p2.p3:pos	pospolita
których	który	adj:pl:acc:m1.p1:pos	pospolita
którym	który	adj:sg:loc:m1.m2.m3.n1.n2:pos	pospolita
którym	który	adj:pl:dat:m1.m2.m3.f.n1.n2.p1.p2.p3:pos	pospolita
których	który	adj:pl:loc:m1.m2.m3.f.n1.n2.p1.p2.p3:pos	pospolita
którym	który	adj:sg:inst:m1.m2.m3.n1.n2:pos	pospolita
którego	który	adj:sg:acc:m1.m2:pos	pospolita
które	który	adj:pl:nom.voc:m2.m3.f.n1.n2.p2.p3:pos	pospolita
które	który	adj:pl:acc:m2.m3.f.n1.n2.p2.p3:pos	pospolita
którą	który	adj:sg:inst:f:pos	pospolita
którą	który	adj:sg:acc:f:pos	pospolita
która	który	adj:sg:nom.voc:f:pos	pospolita
które	który	adj:sg:acc:n1.n2:pos	pospolita
które	który	adj:sg:nom.voc:n1.n2:pos	pospolita
na	na	prep:acc	pospolita
na	na	prep:loc	pospolita
na	na	interj	pospolita
jej	jej	interj	pospolita
jej	on	ppron3:sg:gen:f:ter:_:npraep	pospolita
jej	on	ppron3:sg:dat:f:ter:_:npraep	pospolita
bazie	baza	subst:sg:loc:f	pospolita
bazie	baza	subst:sg:dat:f	pospolita
bazie	bazia	subst:pl:acc:f	pospolita
bazie	bazia	subst:pl:voc:f	pospolita
bazie	bazia	subst:pl:nom:f	pospolita
założył	założyć	praet:sg:m1.m2.m3:perf	pospolita
przedsiębiorstwu	przedsiębiorstwo	subst:sg:dat:n2	pospolita
przedsiębiorstwom	przedsiębiorstwo	subst:pl:dat:n2	pospolita
przedsiębiorstwa	przedsiębiorstwo	subst:pl:acc:n2	pospolita
przedsiębiorstwo	przedsiębiorstwo	subst:sg:voc:n2	pospolita
przedsiębiorstw	przedsiębiorstwo	subst:pl:gen:n2	pospolita
przedsiębiorstwach	przedsiębiorstwo	subst:pl:loc:n2	pospolita
przedsiębiorstwo	przedsiębiorstwo	subst:sg:nom:n2	pospolita
przedsiębiorstwa	przedsiębiorstwo	subst:sg:gen:n2	pospolita
przedsiębiorstwa	przedsiębiorstwo	subst:pl:voc:n2	pospolita
przedsiębiorstwa	przedsiębiorstwo	subst:pl:nom:n2	pospolita
przedsiębiorstwo	przedsiębiorstwo	subst:sg:acc:n2	pospolita
przedsiębiorstwie	przedsiębiorstwo	subst:sg:loc:n2	pospolita
przedsiębiorstwem	przedsiębiorstwo	subst:sg:inst:n2	pospolita
przedsiębiorstwami	przedsiębiorstwo	subst:pl:inst:n2	pospolita
W-Z	W-Z	subst:sg:acc:f	pospolita
W-Z	W-Z	subst:pl:gen:f	pospolita
W-Z	W-Z	subst:pl:acc:f	pospolita
W-Z	W-Z	subst:pl:dat:f	pospolita
W-Z	W-Z	subst:pl:inst:f	pospolita
W-Z	W-Z	subst:pl:nom:f	pospolita
W-Z	W-Z	subst:sg:dat:f	pospolita
W-Z	W-Z	subst:sg:inst:f	pospolita
W-Z	W-Z	subst:sg:nom:f	pospolita
W-Z	W-Z	subst:pl:voc:f	pospolita
W-Z	W-Z	subst:pl:loc:f	pospolita
W-Z	W-Z	subst:sg:voc:f	pospolita
W-Z	W-Z	subst:sg:gen:f	pospolita
W-Z	W-Z	subst:sg:loc:f	pospolita
roku	rok	subst:sg:voc:m3	pospolita
roku	rok	subst:sg:loc:m3	pospolita
roku	rok	subst:sg:gen:m3	pospolita
roku	rok	subst:sg:gen:m3	pospolita
roku	rok	subst:sg:loc:m3	pospolita
roku	rok	subst:sg:voc:m3	pospolita
przedsiębiorstwu	przedsiębiorstwo	subst:sg:dat:n2	pospolita
przedsiębiorstwom	przedsiębiorstwo	subst:pl:dat:n2	pospolita
przedsiębiorstwa	przedsiębiorstwo	subst:pl:acc:n2	pospolita
przedsiębiorstwo	przedsiębiorstwo	subst:sg:voc:n2	pospolita
przedsiębiorstw	przedsiębiorstwo	subst:pl:gen:n2	pospolita
przedsiębiorstwach	przedsiębiorstwo	subst:pl:loc:n2	pospolita
przedsiębiorstwo	przedsiębiorstwo	subst:sg:nom:n2	pospolita
przedsiębiorstwa	przedsiębiorstwo	subst:sg:gen:n2	pospolita
przedsiębiorstwa	przedsiębiorstwo	subst:pl:voc:n2	pospolita
przedsiębiorstwa	przedsiębiorstwo	subst:pl:nom:n2	pospolita
przedsiębiorstwo	przedsiębiorstwo	subst:sg:acc:n2	pospolita
przedsiębiorstwie	przedsiębiorstwo	subst:sg:loc:n2	pospolita
